text,stars,sentiment,film_id
"(1001) Když jsem byla malá, uměla jsem Malý atlas dinosaurů zpaměti. Tento film jsem ale viděla až jako velká, a to ještě k tomu až potom, co jsem prošla pseudointelektuální mutací a artovým znesvěcením. Tudíž nic moc zábava a ani ten kult kolem se mě nikdy nestačil dotknout. A ještě bych měla říct, že tím, že otevřel dveře blockbusterům spoléhajícím na počítačové divy a ignorujícím ostatní složky filmové tvorby, si vlastně zasluhuje mé donebevolající opovržení.",2,negative,8644
"Lynchův nejdelší a nejpodařenější kraťas. Bez jediného slova vytvořil personifikovaný obraz strachu jednoho malého chlapce zalitý do naprosté tmy. Přičemž největší zlo stylizuje do muže a ženy (zřejmě rodičů), se kterými chlapec na odlehlém místě bydlí. Pocit bezpečí pak nachází až u starší ženy (babičky), kterou si sám vypěstuje z podivného semene. Obraz je často utopen v moři naprosté černi, ze které jen místy probleskuje chlapcův namodralý obličej nebo jiné ať už živé či neživé rekvizity tohoto uměleckého experimentu, které zrovna na všedním nebo veselém dojmu nebazírují. Všude okolo se ozývají depresivní zvuky a vůbec celá zvuková stopa je přímo v dokonalé symbióze s dějem (Alan Splet je genius). Doplněno Lynchovými výtvarnými animacemi velice sugestivní dílo.",5,positive,6253
"Inu co dodat? Geniální film s geniálními herci...  Vše je naprosto skvostně zrežírované, oceňuji hlavně finální zůčtování které se prostřihává s křtinami Michaelova malého kmotřence, při té sekvenci mi vždy běhá mráz po zádech. Celý tenhle film je jeden velký skvost!",5,positive,1644
"Krásná proměna, radost pohledět... (P. S. Komu z vás je povědomá hudba z úvodních titulků, vězte, že jde o brazilskou hymnu... to bych nečekal.)",4,positive,5376
"Jeden ze 100 největších filmů všech dob časopisu Entertainment Weekly (doplněk). Jeden z 500 největších filmů všech dob časopisu Empire. Jeden ze 100 nejlepších westernů - 100 Greatest Western Movieshttp://www.csfd.cz/uzivatel/136528-rhk/.Celosvětově divácky úspěšný film. Špičkový klenot nejen westernové tvorby, ale celého světového filmu. Sergio a Ennio, díky. Trailer:http://www.csfd.cz/film/5911-tenkrat-na-zapade-cera-una-volta-il-west/videa/. A Morriconeho Muž s harmonikou  - Man With A Harmonica:http://www.youtube.com/watch?v=hL-X53ze5O0&feature=related",5,positive,5911
"::::::::::::::::::::::::::::::::::::Kdo nedal Pulp Fiction alespoň 4 hvězdy, není správný filmový fanda ! Tohle není film, tohle je modlitba !::::::::::::::::::::::::::::::::::",5,positive,8852
"Prý nezfilmovatelná knížka. Ha ha. Peter všem nevěřícím ukázal, že to jde. Stačí, když se chce, mít vizi a úctu k předloze.",5,positive,4711
"32. celovečerní DisneyCelá moje generace naLvím králivyrostla, celá základka na sebe pořvávala Hakuna Matata... Nicméně já jsem v té době znala jen herní variantu. Stejně jako v případěAladina. NavícAladinaaMalou mořskou vílujsem znala především jako televizní seriál. Je to tedy hodně zvláštní pocit, posadit se k originálu poprvé až v souvislosti s novou předělávkou. A navzdory oblibě, kterou chovám k velké částiDisney Renaissance, kouzlo je pryč. Takže dnes mě spíš dojme hádka Eltona Johna se studiem, než výsledný film.",2,negative,6741
"Smázne ztracenou orientaci. Stále ten stejný ""koš s ovocem."" Mimo krov mrakodrapů. Šťávu má, dodá. Místo volných perspektiv, vůní, chutných barev, vlajících, rozděravěných sítěk ve dveřích. A především ONA. Neptunova chráněnka. ""Eva"" s harpunou a granátovým jablkem. Plnokrevný plod, chytlavý pohled těla plného pivoněk, vlasů banánové aleje. Akvabela na mořském koníku. Projev scenérie růžových rán, tyrkysových večerů. Koktejl živoucích světel panenského ostrova na kanárkovém ""koberci.""",4,positive,7405
"Ten film mé jeden jediný klad.A to ten,že bol natočený v peknom prostredí na Havajských ostrovoch,Ináč to bola veľká bieda.Je vidno,že režisér filmu si nedal na ničom záležať.Niektoré z takýchto filmov sú aspoň určitým spôsobom zábavné,aj keď  sú zlé ale tento nestojí ani za zábavu.",1,negative,240892
"Reziser Firstenberg /Vrazedne Pobrezi, Cyborg Cop a American Ninja s Dudikoffom/ natocil priserne nudny a blby horor. Bat sa niet coho, pavuky su az prilis digitalne a herci mizerni. 10 %",1,negative,49214
"Sci-fi dostalo nový rozmer. Škoda len, že ten rozmer zostal len pri jednotke a viac sa už nerozpínal. Čo viac napísať. Treba vidieť a hlavne pochopiť. Jednotka sa ešte dá. Perfektný scenár, charaktery postáv sadli hercom ako uliate a agent Smith sa vyšplhal do topu naj záporákov. Tak akú tabletku ste si vybrali?100%.",5,positive,9499
"Jestli se při vyřčení slova ""maturita"" orosíte, nejste v tom sami. Nyní už se orosíte, když někde náhodou narazíte na tenhle film, který v jistém ohledu připomíná následovníka filmu Gympl. Až na malý, ale dost podstatný rozdíl. Tenhle film je jako z jiné galaxie. Ne náhodou je v něm vidět UFO a nic na tom nemění fakt, že Tomáš Houška je autorem knižní předlohy Gympl. Sám by ale nutně potřeboval složit maturitu ze scenáristiky a režie. Sympaticky anarchistický přístup k dané látce je asi tím největším pozitivem. Téma ukradených maturitních otázek, snaha nabourání se do serveru ministerstva školství, ještě dává relativní smysl. Zbytek filmu smysl nedává. Nejsem si jistý, jestli tvůrce chtěl být takhle špatný úmyslně, ale dochází mně, že v tom šoku, jaký mně přivodil svým odstrašujícím dílem, je to tvůrce, který se na bizarní tvůrčí přístup jen vymlouvá, aby zakryl svoji totální neschopnost. Jeho výsledné dílo nemá žádný smysluplný tvar, přeskakuje z jedné wtf scény do druhé a nedrží pohromadě. Humor, jaký nám někdejší pedagog předkládá, jsem nazval ""Houškův humor"". Ano Troška má svůj humor, co by ho neměl Houška. Tenhle humor postrádá cokoliv humorného, a tedy cokoliv spojitelného s písmenem H. Např. sofistikované Horníčkovy hovory H, rovnou můžete vyloučit. Výjimku tvoří pouze slova Hovno a Hovadina. Nejvíce se těchto ""Háček"" nahromadilo v závěru, kdy jdou gymnazisté ke zkoušce z dospělosti, která probíhá naprosto unikátně a nikdy nic podobného už nikde, v žádném jiném filmu neuvidíte.  Decentně vymaštěná a totálně promiskuitní studující barbína kupí jeden Hovadský Hlod za druhým, jiný student si vytahuje maturitní otázku s číslem dvě, načež se zaraduje, že odmaturoval s dvojkou, další student žádá mobilem o nápovědu svého geniálního kamaráda a šeptá při tom tak, že by i Smetana slyšel svoji Hubičku atd. Jak jsem zmínil výše, to, co se dělo při zkouškách, to hraničilo se šaškecem (slangový výraz pro blázinec). Tomu všemu přihlížel ministr školství, který působil zfetovaným dojmem. Zřejmě snaha o autenticitu zachytit politika poněkud z jiného úhlu osobnosti. Potvrdit záměr nedokážu. Opět mám dojem, že to tak tvůrce ani nezamýšlel. Apropó, scény z ministerstva byly to nejhorší, co jsem viděl. Tři vrcholně obludné ženy v kanceláři, z toho dvě měly slovenský přízvuk, každá scéna byla jak kopnutí koněm. Sice jsem jím nikdy nebyl kopnut, dovedu si představit, jak to bolí. Našly se i světlé body. Obsazení studentů bylo v pohodě. V popředí hvězdička Michaela Doubravová, barbína Karin Krausová, génius přes vynálezy Tomáš Polák, co sestrojil domácího robota a další neznámá omladina, která si určitě zasloužila lepší film. Jenže jim nebylo přáno. Erotika žádná, i když ji film sliboval, jediná šukací scéna je zrežírována tak, jak už ji nikdy neuvidíte. Opakovaný záběr na podprsenku létající vzduchem a třesoucí se nábytek. Další scény neměly o nic lepší pojetí, včetně bizarních i zvrácených představ, které napadají studenty i kantory. Filmu to samozřejmě nijak neprospělo a jen ho to tlačilo stále níž. Film ani nelahodí oku. Produkčně v něm má své otylé prstíky Magnusek. Jestli jste viděli jakýkoliv jeho film, tenhle z něj převzal řadu prvků, jako třeba obyčejný vizuál, nesnesitelně amatérské výkony dospělých herců, nebo třeba ryzím amatérstvím zapáchající režii. Režie to nebyla, ale jak jinak to nazvat, že. Nedovedu si představit, že Houška má odvahu někoho na svých filmových kempech poučovat o režii. Dám mu jednu radu. Přestaň režírovat a psát scénáře, za katedrou jsi méně nebezpečný. Možná... 20%",1,negative,346744
"[imdb: 8.9/10]| me:Dynamické, temné, silné, hlboké, ... Batman begins bol výborný, na toto som sa tešil už kvôli ohlasom, ale nečakal som až niečo také mrazivé. Silný príbeh, nepredvídateľný dej, ... doplnené vynikajúcou Zimmerovou hudbou .. hm, nemám asi po veľmi dlhej dobe čo vytknúť, ani len maličkosti. Celkový náboj filmu je neuveriteľný. Heath Ledger,.... ak tento rok obíde bez oscara, tak podám trestné oznámenie na filmovú akadémiu. V roli Jokera ako by ožilo zlo, šialenstvo, anarchia a to všetko skvele pomiešane a naservírované. Každá scéna s ním je potešením, samozrejme Bale je opäť raz výborný ale tento film ostane už navždy spätý s jokerom. Ostatné herecké role sú v symbióze a skvele spolu dotvárajú atmosféru. Tento počin na mne zanechal dobrý pocit z niečoho kvalitného a taktiež si v ťažších chvíľach rád položím otázku : Why so serious ?",5,positive,223734
"Výborný rodinný film, na kterém se spolupodílel režijně i známý básník a spisovatel Václav Krška, který se tou dobou, po velikém úspěchu filmuOhnivé léto, zkoušel prosadit i ve filmové branži v oboru režie. Krásné staré romantické okolí kolem města Písku i ze starým kamenným mostem, nápaditý scénář, pěkné písničky, vtipné dialogy, nejlépe ty s Jindřichem Plachtou (ve filmu hokynář Andělín Timtělo), jehož vskutku výborný herecký výkon v roli takového velmi shovívavého mecenáše (zachránce) dětských bojových výprav dělají z tohoto filmu více než jen dobrý film ale také milou a zdařilou komedii alespoň tedy po této stránce. Herec Plachta s fezem na hlavě, dětem vypravující své smýšlené příběhy, nebo totem vyřezávající vážně neměl chybu, to se prostě musí vidět. Byl to takový velice milý a příjemný pán (ostatně jako vždycky), který uvnitř, mentálně nikdy nezestárl. Skvělý byl ale i Eduard Kohout (ve filmu Jiří) opět ve vážné roli. Za 4* i za odvážného Bukouna a za partu Portyčáků, trošku mi to všechno připomínalo o mnoho let později natočený francouzský film-komediiKnoflíková válka. Jakoby se nechali Francouzští tvůrci právě tímto filmem tak trochu inspirovat...",4,positive,5366
"Nevím jaký je rozdíl v používaným materiálu tehdy a teď, ale mě se hodně líbí barevnost a obrazová hloubka filmů z té doby. Dnešní obrazy u českých filmů mi přijdou nudně sterilní a neoslovující. A film se mi líbil. Krátká a dobře natočená kovbojka.",4,positive,7401
"Věru šílená záležitost, leč kategorii jedna hvězdička a níže si přeci jen pošetřím pro onačejší bijáky. Televizně pojatý rádoby thriller napumpovaný ovšem jen kompletní sadou žánrových klišé a pocukrovaný neskutečně koženým Ice-T. Herecky stíhá hollywoodský podprůměr jen hlavní záporák a to ještě tak tak. 30 %.",2,negative,83079
"Dračí hip hip hop.1)  Drak má tři hlavy - jedna mluví česky, druhá slovensky a třetí nemluví vůbec. Jediný vtip, který mě zaujal. Právě čtu, že Čmoudík měl jen dvě hlavy, tu třetí jsem si v nějakém opojení vybájil._____ 2)  Snímek nabízí bizarní animace, příšerné dialogy i písně a tance, u kterých divák netuší, jestli to tvůrci myslí vážně. V zájmu zachování duševního zdraví svého i dalších diváků, doufám, že ne._____ 3)  Gottova slovenština (byť tahá za uši i rodilého Pražáka, jako jsem já) mi nevadí, stejně jako čeština slovenských herců obecně i v této pohádce zvláště._____ 4)  Ve skutečnosti je vše úplně jinak. Jak uvádí komentátor Duoscop, na filmovém festivalu Kinoduel 2019 v běloruském Minsku získal Karel Gott cenu za nejlepší mužský herecký výkon. A to se počítá.",1,negative,601777
"Keď to beriem ako pokračovanie Dívky na košteti tak je to hotová katastrofa, keď to beriem ako český pokus o trikový rodinný  film je to o niečo lepšie ale aj tak žiadna sláva. Je to mdlé, nudné, uťahané, s podpriemernými trikmi, hereckými výkonmi a trápnymi dialógmi. Pôvodnú Saxanu milujem celým srdcom, je to jeden z mojich najobľúbenejších českých filmov.....bože jak sa ta doba zmenila, je mi z toho fakt smutno :(. 2* aj to len z milosti a úcty k Vorlíčkovej tvorbe zo 70. rokov",2,negative,224830
"Na rozdíl od ""Ještě většího blbce"" to aspoň není vulgární, ale pořád je to špatné. Sobota jako scenárista nedokázal z vděčného dvojnického motivu nic vytěžit a jako herec je špatný a očividně bezradný. Celý film tak táhnou herci ve vedlejších rolích, zvláště Přeučil s Postráneckým. Kromě mizerného scénáře má ten film ještě další mínusy: podfinancovanost, díky níž se většina interiérů a exteriérů natočila v jedné vile a scény z Afriky byly dělány na koleně s trapnou zadní projekcí; agresivní product placement; předabovaný Pavel Kříž nebo spousta nevtipného balastu jako jsou scény s Wimmrem. Svého času jsem byl z filmu regulérně zhnusený, ale od té doby vzniklo mnoho ještě horších srágor, takže jednu hvězdu si to zaslouží.",1,negative,2660
